source_idea_id,base_idea_id,round_id,discipline,source_text,source_dataset
R2_IDEA_003,IDEA_003,2,Unknown,"Geometric graph neural networks (GNNs) have emerged as powerful tools for modeling molecular geometry. However, they encounter limitations in effectively capturing long-range interactions in large molecular systems. To address this challenge, we introduce **Neural P$^3$M**, a versatile enhancer of geometric GNNs to expand the scope of their capabilities by incorporating mesh points alongside atoms and reimaging traditional mathematical operations in a trainable manner.",experiment1_standardized_source_ideas
R2_IDEA_004,IDEA_004,2,Unknown,"Equivariant diffusion models have emerged as the prevailing approach for generat- ing novel crystal materials due to their ability to leverage the physical symmetries of periodic material structures. However, current models do not effectively learn the joint distribution of atom types, fractional coordinates, and lattice structure of the crystal material in a cohesive end-to-end diffusion framework. Also, none of these models work under realistic setups,.",experiment1_standardized_source_ideas
R2_IDEA_005,IDEA_005,2,Unknown,"Learning population dynamics involves recovering the underlying process that governs particle evolution, given evolutionary snapshots of samples at discrete time points. Recent methods frame this as an energy minimization problem in probability space and leverage the celebrated JKO scheme for efficient time discretization. In this work, we introduce ``iJKOnet``, an approach that combines the JKO framework with inverse optimization techniques to learn population dynamics.",experiment1_standardized_source_ideas
R2_IDEA_006,IDEA_006,2,Unknown,"Existing Moment retrieval (MR) methods focus on Single-Moment Retrieval (SMR). However, one query can correspond to multiple relevant moments in real-world applications. This makes the existing datasets and methods insufficient for video temporal grounding.",experiment1_standardized_source_ideas
R2_IDEA_007,IDEA_007,2,Unknown,"Reinforcement learning (RL) policies represented in Reproducing Kernel Hilbert Spaces (RKHS) offer powerful representational capabilities. While second-order optimization methods like Newton's method demonstrate faster convergence than first-order approaches, current RKHS-based policy optimization remains constrained to first-order techniques. This limitation stems primarily from the intractability of explicitly computing and inverting the infinite-dimensional Hessian operator in RKHS.",experiment1_standardized_source_ideas
R2_IDEA_008,IDEA_008,2,Unknown,"Federated learning (FL) has recently emerged as the primary approach to overcoming data silos, enabling collaborative model training without sharing sensitive or proprietary data. Parallel federated learning (PFL) aggregates models trained independently on each client’s local data, which can lead to suboptimal convergence due to limited data exposure. In contrast, Sequential Federated Learning (SFL) allows models to traverse client datasets sequentially, enhancing data utilization.",experiment1_standardized_source_ideas
R2_IDEA_009,IDEA_009,2,Unknown,"In the kernel density estimation (KDE) problem, we are given a set $X$ of data points in $^d$, a kernel function $k: ^d ^d $, and a query point $ ^d$, and the objective is to quickly output an estimate of $_{ X} k(, )$. In this paper, we consider $$ in the dynamic setting, and introduce a data structure that efficiently maintains the estimates.",experiment1_standardized_source_ideas
R2_IDEA_010,IDEA_010,2,Unknown,"Adam has been the most popular optimizer for training deep neural networks for nearly a decade. Recently, Muon, known for its momentum orthogonalization property, has emerged as a strong alternative to training large language models (LLMs). However, is orthogonalization over the whole learning space really necessary, especially given the high computational complexity of Newton-Schulz iteration in Muon?",experiment1_standardized_source_ideas
R2_IDEA_011,IDEA_011,2,Unknown,"Explainable AI (XAI) seeks to tackle the opacity of deep neural network decisions. Moving beyond the conventional focus on 2D imagery, our research provides the first method to provide Counterfactual Explanations (CEs) for 3D point cloud classifiers. Specifically, we introduce two strategies for 3D CEs using a diffusion model to generate CEs that maintain both semantic consistency and data fidelity in 3D contexts.",experiment1_standardized_source_ideas
R2_IDEA_012,IDEA_012,2,Unknown,"Recent advancements in large language and vision models have demonstrated extraordinary capabilities, driving researchers to train increasingly larger models in pursuit of even greater performance. However, smaller, easier-to-train models often exist prior to these larger models. In this paper, we explore how to effectively leverage these smaller, weaker models to assist in training larger, stronger models.",experiment1_standardized_source_ideas
